,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,song_label
7741,7dEKwMoUZCpvUFLLuJQjju,KISS,KISS 40,I Was Made For Lovin' You - Single Mix,63,241106,False,0.708,0.856,9,-5.4,1,0.0537,0.0287,8.46e-05,0.0727,0.902,128.518,4,hard-rock,I Was Made For Lovin' You - Single Mix-KISS
7742,3DXJt8i08W5iaiMhfHoyTt,Apollo 440,Electro Glide In Blue,Electro Glide In Blue,39,516426,False,0.521,0.899,9,-4.408,0,0.069,0.0569,0.112,0.119,0.653,155.784,4,breakbeat,Electro Glide In Blue-Apollo 440
7743,2busyK7jKVJaZN4Q6gZqKw,Breaking Benjamin,We Are Not Alone,Follow - Radio Edit,59,197040,False,0.582,0.929,8,-3.582,1,0.0668,0.00134,0.0365,0.0371,0.58,106.003,4,grunge,Follow - Radio Edit-Breaking Benjamin
7744,1x55psCDz6OmzmyoznqgAz,Tep No,Chasing Highs,Lana Del Dre,44,229970,True,0.643,0.506,5,-6.55,0,0.0265,0.147,0.00336,0.141,0.461,130.071,4,deep-house,Lana Del Dre-Tep No
7745,00X8QXyQ4QAkcpeGzcg5bC,Wang Chung,Orchesography,Space Junk,37,265626,False,0.662,0.645,7,-10.232,1,0.0432,0.0216,0.105,0.0771,0.458,95.008,4,synth-pop,Space Junk-Wang Chung
7746,34FdWL24t8haQryvVkuYqb,Bassnectar,Underground Communication,Carried Away,18,224066,False,0.634,0.872,1,-6.77,1,0.104,0.0116,0.0164,0.615,0.756,183.941,4,breakbeat,Carried Away-Bassnectar
7747,62gxgaPO9glD56Kt17KXFX,Bassnectar,Vava Voom,Empathy,42,260571,False,0.382,0.976,11,-2.909,1,0.0729,1.28e-05,0.556,0.109,0.337,140.014,4,breakbeat,Empathy-Bassnectar
7748,6oyk1cMXD3I3yA2Rgqd6vP,Bassnectar,Underground Communication,Impossible and Overwhelming,14,326680,False,0.636,0.584,8,-10.868,0,0.0534,0.234,0.568,0.631,0.0695,95.013,4,breakbeat,Impossible and Overwhelming-Bassnectar
7749,7eVgS0wHZSRjNHObWO6vNg,Electric Youth,Innerworld (Deluxe Edition),Innocence,44,234120,False,0.683,0.673,3,-8.495,1,0.0248,0.125,0.592,0.0907,0.32,111.979,4,synth-pop,Innocence-Electric Youth
7750,0kD1j1yVuagqofnTB8vs6t,311,Grassroots,Omaha Stylee,38,254106,True,0.61,0.861,7,-8.568,1,0.105,0.00451,0.0,0.205,0.8,153.547,4,metal,Omaha Stylee-311
7751,63gHnuI9MzZA4lLob8t9IY,Thug Life,Thug Life: Volume 1,Pour Out A Little Liquor,58,209466,True,0.705,0.71,1,-8.208,1,0.287,0.122,0.0,0.656,0.647,87.994,4,hardcore,Pour Out A Little Liquor-Thug Life
7752,4OnmluCzMDBZ76ZoaCaR2e,Kelpe,Ex-Aquarium,Shipwreck Glue,14,358960,False,0.727,0.721,4,-10.135,0,0.131,0.0103,0.601,0.107,0.287,101.959,4,idm,Shipwreck Glue-Kelpe
7753,0PtcAocxleRXX4HCK9dblL,Gost,Behemoth,Behemoth,43,267090,False,0.551,0.982,8,-1.265,1,0.139,9.38e-06,0.877,0.19,0.175,128.966,4,club,Behemoth-Gost
7754,03X1SHRxnIb2jtjcQx54Et,Gost,Skull,Cursed,50,213159,False,0.583,0.929,1,-5.106,1,0.198,0.00115,0.873,0.164,0.285,118.0,4,club,Cursed-Gost
7755,5Wrd7eU7jcJPoZEU1Z26ow,Gost,Behemoth,Genesee Avenue,43,232820,False,0.619,0.945,10,-1.417,0,0.0639,0.000118,0.896,0.161,0.34,133.015,4,club,Genesee Avenue-Gost
7756,1JcwHjETNNbUH0yfrc9w9n,Power Glove,Far Cry 3: Blood Dragon (Original Game Soundtrack),Power Core,49,126352,False,0.4,0.774,11,-8.539,1,0.0341,0.0401,0.932,0.11,0.204,170.111,4,club,Power Core-Power Glove
7757,7KkNDNSl8N9yT9VyQHre73,Gost,Behemoth,Reign in Hell,47,111250,False,0.614,0.942,7,-1.744,1,0.0541,7.55e-06,0.92,0.0978,0.345,122.992,4,club,Reign in Hell-Gost
7758,6XNrrSxVp7tWGrJAi0sGup,Centhron,Dominator,666,23,259706,False,0.508,0.985,9,-6.604,1,0.0579,0.00188,0.377,0.0787,0.28,145.008,4,industrial,666-Centhron
7759,2cCEGJQH3QpiX0y9QpShse,Centhron,Dominator,Cunt,30,259946,False,0.551,0.971,7,-7.306,1,0.0665,0.000462,0.00156,0.0451,0.429,75.01,4,industrial,Cunt-Centhron
7760,0WBngsnJI4Xug3GtECPBJ5,Suicide Commando,Anthology,"Dein Herz, Meine Gier",24,344226,False,0.558,0.931,0,-6.894,0,0.032,0.000419,0.257,0.114,0.0813,129.88,4,industrial,"Dein Herz, Meine Gier-Suicide Commando"
7761,4CN7DZMyMjlqgBKoNtRi6m,X-RX,Activate the Machinez,Escalate,22,220666,False,0.529,0.99,9,-4.075,0,0.0422,0.000821,0.0743,0.306,0.589,135.989,4,industrial,Escalate-X-RX
7762,7wSKakIRtYIYUZEy4wGcTk,X-RX,Activate the Machinez,Hard Bass Hard Soundz,25,269640,False,0.604,0.985,1,-3.583,1,0.0322,0.105,0.793,0.0358,0.278,142.959,3,industrial,Hard Bass Hard Soundz-X-RX
7763,4o3Y1dG8wpRoWGElJBdYVY,Hocico,The Spell of the Spider (Deluxe Edition) [Remastered],Poltergeist,23,337800,True,0.545,0.991,0,-5.587,1,0.0519,0.0216,0.0202,0.282,0.533,146.064,4,industrial,Poltergeist-Hocico
7764,2gYWdJnFmJGTa5ic1ALDSu,Centhron,Asgard,Slutbutt,29,217120,False,0.573,0.988,8,-3.279,1,0.0631,0.0051,0.411,0.117,0.556,139.985,4,industrial,Slutbutt-Centhron
7765,1aRbCfrBH01IrLcUZzMwj6,Centhron,Asgard,Zombie Nazi Babe,24,221546,False,0.563,0.956,9,-6.137,0,0.0559,0.000401,0.084,0.322,0.186,145.024,4,industrial,Zombie Nazi Babe-Centhron
7766,4xEHOrM6L6J6KetxEVI3hd,Avatar,Schlacht,All Which Is Black,26,173453,False,0.431,0.963,8,-5.199,1,0.0845,6.83e-06,0.0167,0.29,0.486,149.964,4,death-metal,All Which Is Black-Avatar
7767,3KB4tWuxILPrBCnyV9H9WW,Avatar,Schlacht,I Still Hate You,27,198826,False,0.499,0.924,1,-5.758,1,0.071,4.11e-05,0.0127,0.0599,0.385,101.502,4,goth,I Still Hate You-Avatar
7768,0NhJhiXqLYgc08HJwFYakH,Avatar,Thoughts of No Tomorrow,My Lie,22,230213,False,0.464,0.966,5,-5.561,0,0.0828,3.37e-05,0.00661,0.0535,0.453,92.596,4,goth,My Lie-Avatar
7769,6kCUltK82zQAwMWkzqK5q3,Avatar,Thoughts of No Tomorrow,Stranger,28,350040,False,0.347,0.964,5,-6.264,0,0.0668,0.00023,0.343,0.116,0.143,113.093,4,death-metal,Stranger-Avatar
7770,1ZdhsDAC5Pn0x2nwPJdxpu,Avatar,Thoughts of No Tomorrow,War Song,29,134920,False,0.577,0.948,5,-5.811,0,0.0731,0.000211,0.825,0.096,0.649,120.014,4,death-metal,War Song-Avatar
7771,66orjI5vOkyxOZLHWrPklh,DMX,Grand Champ,X Gon' Give It To Ya - Int'l Bonus track,62,219733,False,0.754,0.825,10,-5.366,0,0.194,0.039,0.0,0.0744,0.64,95.073,4,hardcore,X Gon' Give It To Ya - Int'l Bonus track-DMX
7772,6i6lj9qhRtJ51a8QH02Pxm,In Flames,Subterranean,Dead Eternity,27,302333,False,0.269,0.936,3,-7.757,0,0.094,1.39e-05,0.000599,0.178,0.223,136.057,4,goth,Dead Eternity-In Flames
7773,0K6YetKSOrm4HPP1kBxtuX,Dia Psalma,Efter Allt,Luft,36,217040,False,0.56,0.839,0,-7.185,0,0.0418,0.0377,5.67e-06,0.0907,0.499,105.79,4,punk-rock,Luft-Dia Psalma
7774,7cVTDnm81Aw0Oe5WNPpZF8,Imperiet,Kickar (Singlar 1981 - 1987),19Hundra80Sju,34,192533,False,0.562,0.831,9,-9.935,1,0.0438,0.00164,1.07e-05,0.141,0.696,128.226,4,swedish,19Hundra80Sju-Imperiet
7775,6U5rR52QF1E2PYNybosHxd,Melody Club,Music Machine,Covergirl,26,205400,False,0.393,0.979,0,-3.104,1,0.0452,7.18e-06,1.44e-05,0.319,0.44,163.069,4,synth-pop,Covergirl-Melody Club
7776,6dKVBsUYlplxnwmSHfFL0i,Broder Daniel,Broder Daniel Forever,Dark Heart,21,167066,False,0.26,0.902,0,-5.274,1,0.0567,0.000178,0.0274,0.698,0.493,152.033,4,goth,Dark Heart-Broder Daniel
7777,1R0Xm5tmiMdVfcbb5ESukB,The Streets,Don't Mug Yourself,Don't Mug Yourself - Video Edit,27,176399,False,0.825,0.56,1,-7.343,1,0.235,0.0906,0.0,0.0858,0.961,90.021,4,garage,Don't Mug Yourself - Video Edit-The Streets
7778,6IvxXL0dqXJlgIoIFfMqFA,Satyricon,"Now, Diabolical",K.I.N.G,52,216346,False,0.533,0.954,9,-6.632,1,0.0505,9.66e-06,0.398,0.051,0.398,129.758,4,black-metal,K.I.N.G-Satyricon
7779,3CCZIsuPjVXXe5Fk1n3RUR,Broder Daniel,Saturday Night Engine,Luke Skywalker,21,207133,False,0.407,0.598,9,-6.552,1,0.0323,2.76e-05,0.000116,0.36,0.606,130.778,3,goth,Luke Skywalker-Broder Daniel
7780,7472P30KNDvqlHFJ8kjohy,Satyricon,Live at the Opera,Mother North,22,502586,False,0.0855,0.995,2,-9.285,1,0.372,0.000706,0.0152,0.988,0.0263,81.51,4,black-metal,Mother North-Satyricon
7781,6xVbrVyIuGVgybBHrhN12E,Satyricon,Live at the Opera,Nocturnal Flare,15,433946,False,0.379,0.801,7,-10.539,0,0.0621,0.0335,0.0538,0.436,0.129,124.979,4,black-metal,Nocturnal Flare-Satyricon
7782,7GmyHSiCbWEreE4dQCMDtm,Satyricon,Satyricon (Deluxe),Phoenix,41,392200,False,0.544,0.732,10,-6.658,0,0.0365,0.00149,0.25,0.111,0.231,112.998,4,black-metal,Phoenix-Satyricon
7783,1IKdy34xXokQiNlyRLe38V,Loadstar,Future Perfect,Second Skin,15,224375,False,0.413,0.94,1,-2.468,1,0.045,0.000327,0.192,0.152,0.173,174.997,4,drum-and-bass,Second Skin-Loadstar
7784,4JhlWABoffwIe4biDhnwoK,DragonForce,Sonic Firestorm,Soldiers Of The Wastelands,52,587160,False,0.164,0.955,11,-6.34,0,0.125,5.33e-05,0.00189,0.071,0.146,199.955,4,british,Soldiers Of The Wastelands-DragonForce
7785,3SGBjlzkYK52pRFisKT3pJ,Satyricon,Live at the Opera,The Pentagram Burns,16,384946,False,0.406,0.977,2,-10.303,1,0.0809,0.00794,0.0497,0.953,0.0594,125.004,4,black-metal,The Pentagram Burns-Satyricon
7786,0iffHBKKs6CWZ4WmltlFXS,Avatar,Black Waltz,Use Your Tongue,22,575226,False,0.568,0.886,4,-4.355,1,0.0419,0.000537,0.23,0.206,0.218,137.681,4,goth,Use Your Tongue-Avatar
7787,7H70qwpgsgA3QKJg7D8HIp,Broder Daniel,Broder Daniel,Work,27,211026,False,0.344,0.93,0,-4.863,1,0.0713,0.000496,0.104,0.0975,0.379,151.973,4,goth,Work-Broder Daniel
7788,6W21LNLz9Sw7sUSNWMSHRu,Korn,Follow The Leader,Freak On a Leash,76,255733,True,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,4,metal,Freak On a Leash-Korn
7789,799XxzSlWNYkuWJxUbuGnF,Metallica,"Stranger Things: Soundtrack from the Netflix Series, Season 4",Master of Puppets,69,514479,False,0.538,0.868,4,-7.357,0,0.0377,0.000599,0.482,0.199,0.556,105.164,4,hard-rock,Master of Puppets-Metallica
7790,79As9j93HXlYpAubkXDRZM,Tuxedo,Tuxedo,I Got U,26,215513,False,0.735,0.741,4,-4.249,0,0.0488,0.208,0.0,0.0907,0.597,111.374,4,synth-pop,I Got U-Tuxedo
7791,4iAo1Ak91kABGKRgacw3z6,Tuxedo,Tuxedo,Two Wrongs,23,234000,False,0.641,0.643,7,-3.909,0,0.0796,0.646,1.33e-06,0.0941,0.625,145.101,4,synth-pop,Two Wrongs-Tuxedo
7792,2wnjZXcAT3rCjjqxLeHjv7,Freddie King,Getting Ready... (World),Going Down,61,204333,False,0.565,0.526,0,-11.352,1,0.0365,0.0339,0.000119,0.11,0.637,167.936,4,blues,Going Down-Freddie King
7793,2Qj1FilGsXITZbFVmVeoLy,Freddie King,Getting Ready... (World),I'm Tore Down,54,253333,False,0.64,0.496,2,-11.124,1,0.0413,0.616,4.63e-05,0.183,0.954,116.632,4,acoustic,I'm Tore Down-Freddie King
7794,0Jyn2SgnPMaqlrDkxCDvu1,Something Corporate,Emo Christmas 2022,Forget December,0,192226,False,0.624,0.683,0,-6.188,1,0.0415,0.0129,0.0,0.106,0.492,127.091,4,punk-rock,Forget December-Something Corporate
7795,3HKENICtez4Mz0tnUqpFIP,Michael Bublé,It's Time,Save the Last Dance for Me,57,218613,False,0.745,0.45,4,-9.121,1,0.0354,0.288,0.0,0.0538,0.807,133.952,4,j-pop,Save the Last Dance for Me-Michael Bublé
7796,1NbkW4qACyJ4MDpqP1kAC5,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,Christmas Time Is Here,38,238680,False,0.249,0.235,9,-12.652,1,0.0295,0.777,2.26e-06,0.0986,0.115,116.38,3,jazz,Christmas Time Is Here-Tony Bennett
7797,66dpeKhmayj4OdsnfgO1Xh,Buckcherry,15,Broken Glass,28,213293,False,0.426,0.987,2,-3.616,1,0.0606,0.00118,3.37e-06,0.167,0.452,176.925,4,grunge,Broken Glass-Buckcherry
7798,5Tv5sVWoB1oQL2PbNvXoq5,Buckcherry,15,Brooklyn,27,241786,False,0.662,0.976,7,-3.853,1,0.0405,0.00851,0.0,0.103,0.729,124.005,4,grunge,Brooklyn-Buckcherry
7799,0W9Xvd4Qx1aZPxEi94vgRY,Shinedown,The Sound of Madness,Sound of Madness,67,233986,False,0.328,0.939,2,-1.654,0,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,4,grunge,Sound of Madness-Shinedown
7800,0sNKiz82ATCvT3f3XVVUUj,The Offspring,Americana,Why Don't You Get A Job,74,172466,True,0.766,0.882,5,-4.478,1,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,4,punk,Why Don't You Get A Job-The Offspring
7801,1avQ2x0WLb4l0wENRWSras,Town Mountain,Heroes & Heretics,Black-Eyed Susan,31,221960,False,0.369,0.44,2,-11.16,1,0.031,0.856,0.184,0.0434,0.333,102.194,4,bluegrass,Black-Eyed Susan-Town Mountain
7802,4hZCKKgXe30ovwxQK5vcC7,Trampled by Turtles,Palomino,Again,29,195773,False,0.603,0.224,4,-10.281,1,0.029,0.779,0.000697,0.102,0.176,115.172,4,bluegrass,Again-Trampled by Turtles
7803,37OmnzJSoVUC8iwhx1QimF,Trampled by Turtles,Palomino,Gasoline,25,180466,False,0.583,0.449,2,-7.05,1,0.0306,0.71,0.559,0.111,0.0694,116.896,3,bluegrass,Gasoline-Trampled by Turtles
7804,2SLLm0Dt3JHr0IEREeH0kj,Trampled by Turtles,Palomino,Help You,34,193586,False,0.398,0.78,4,-5.306,1,0.0359,0.242,0.0,0.342,0.772,149.503,4,bluegrass,Help You-Trampled by Turtles
7805,14ypQg7lie3otWSkfhS38x,Trampled by Turtles,Palomino,Sounds Like a Movie,24,146560,False,0.503,0.851,7,-8.064,1,0.0328,0.593,0.969,0.163,0.788,95.664,4,bluegrass,Sounds Like a Movie-Trampled by Turtles
7806,4P6RWsaIntXcapFyMY4Qf2,The Birthday Massacre,Nothing And Nowhere,Over,20,242760,False,0.429,0.923,6,-5.588,0,0.0916,0.00014,0.789,0.601,0.409,94.99,4,industrial,Over-The Birthday Massacre
7807,7bzavemlmYRy0wQnQ6mjW5,Thievery Corporation,The Cosmic Game,A Gentle Dissolve,51,169626,False,0.556,0.454,0,-11.289,1,0.0293,0.106,0.932,0.152,0.327,79.002,4,trip-hop,A Gentle Dissolve-Thievery Corporation
7808,6mwuLb8sCidiHPtpQPR7z7,Meat Beat Manifesto,99%,Psyche-Out,23,284533,False,0.568,0.908,10,-12.43,0,0.0546,0.00236,0.31,0.0675,0.814,115.586,4,trip-hop,Psyche-Out-Meat Beat Manifesto
7809,5lGk2d6vYXSv5RiLMHLsCZ,Rammstein,Raritäten (1994 - 2012),Halleluja,61,224706,False,0.575,0.846,9,-5.559,0,0.0324,8.98e-05,0.0991,0.104,0.357,130.128,4,industrial,Halleluja-Rammstein
7810,7Mk8wKsRMWsHtWAqAmIX5L,Evil Nine,You Can Be Special Too,Restless,38,294266,False,0.604,0.876,5,-5.189,0,0.0369,0.000618,0.358,0.653,0.661,131.989,4,breakbeat,Restless-Evil Nine
7811,26vsNNsXVJ45soCZcCtKUN,Glee Cast,Britney 2.0,Oops!... I Did It Again (Glee Cast Version),43,171093,False,0.706,0.667,8,-5.243,1,0.0517,0.0125,1.09e-06,0.531,0.539,98.97,4,club,Oops!... I Did It Again (Glee Cast Version)-Glee Cast
7812,5EQoIi5yW1h3IBT3bJSN8b,Glee Cast,Britney 2.0,Womanizer (Glee Cast Version),48,212653,False,0.619,0.84,1,-5.167,1,0.0382,0.0334,0.0,0.183,0.44,139.043,4,club,Womanizer (Glee Cast Version)-Glee Cast
7813,2X3rwYURTDExE4yDjPtTsU,The Amity Affliction,Glory Days,Dong Wayne,24,188986,True,0.399,0.729,1,-6.54,0,0.0383,6.43e-05,0.000156,0.117,0.484,98.779,4,metalcore,Dong Wayne-The Amity Affliction
7814,5XX3kOTIOEf8aFu2YCbHQi,The Browning,Burn This World,Forgotten,22,174200,False,0.412,0.983,8,-4.296,1,0.0914,2.08e-05,0.213,0.255,0.307,150.009,4,death-metal,Forgotten-The Browning
7815,4ciXhLtw8bQbyGDS6mEDlc,The Browning,Burn This World,I Choose You,24,190040,False,0.512,0.986,0,-4.229,0,0.0657,3.12e-05,0.0047,0.0693,0.181,108.738,3,metalcore,I Choose You-The Browning
7816,1q6EtzeNXA6cDZgN1CJPIv,Dinosaur Jr.,Dinosaur,Mountain Man,23,208933,False,0.154,0.98,2,-3.306,1,0.135,0.000956,0.069,0.412,0.389,91.325,4,power-pop,Mountain Man-Dinosaur Jr.
7817,68JioFRhzBZrpbON6KI6Zq,The Amity Affliction,Glory Days,Severance,24,310640,True,0.326,0.978,6,-4.566,1,0.158,0.000405,1.17e-06,0.257,0.189,86.73,4,metalcore,Severance-The Amity Affliction
7818,4S4qLTfC7kXxIMEB9xuGnw,The Amity Affliction,Glory Days,Straight Up!,25,229040,True,0.181,0.856,5,-6.03,0,0.0643,6.19e-05,5.89e-06,0.425,0.372,96.488,4,metalcore,Straight Up!-The Amity Affliction
7819,2IMDgVgp3r8qhpexQxeSVJ,Dinosaur Jr.,Dinosaur,Gargoyle,22,131400,False,0.276,0.966,0,-4.028,1,0.101,7.28e-05,0.303,0.229,0.762,172.595,4,power-pop,Gargoyle-Dinosaur Jr.
7820,3TtILP6ufeAsUQ6eH41ILA,Dinosaur Jr.,Dinosaur,Repulsion,26,184640,False,0.379,0.967,11,-3.953,0,0.0821,0.000347,0.00678,0.0688,0.798,145.744,4,power-pop,Repulsion-Dinosaur Jr.
7821,5S4dff9BWqROe8WbmtxsgG,Dinosaur Jr.,Dinosaur,Severed Lips,24,242560,False,0.438,0.853,7,-3.575,1,0.0467,0.0278,0.474,0.111,0.718,122.951,4,power-pop,Severed Lips-Dinosaur Jr.
7822,3gnECjoda7OKT4qD18rKfa,Dinosaur Jr.,Dinosaur,The Leper,22,244733,False,0.261,0.99,9,-3.432,1,0.167,0.00221,0.165,0.0854,0.39,90.243,4,power-pop,The Leper-Dinosaur Jr.
7823,0NnicOp4n0spMySji0vMd4,Between The Buried And Me,Alaska,Roboturner,22,427413,True,0.193,0.935,6,-4.501,1,0.117,1.09e-05,0.382,0.341,0.182,100.041,1,death-metal,Roboturner-Between The Buried And Me
7824,18tzenBUBfhF6Z15SGiGPk,Lamb of God,New American Gospel,Black Label,49,292293,False,0.297,0.962,2,-4.333,1,0.0775,4.6e-05,0.855,0.329,0.336,90.503,4,metalcore,Black Label-Lamb of God
7825,5lKeJIU0KnJZEF2FE76B3y,Samael,Telepath,Telepath,16,215480,False,0.518,0.971,2,-3.296,1,0.118,0.00266,0.00191,0.0735,0.304,145.811,4,black-metal,Telepath-Samael
7826,1gg2pjLIkcxSnNfGORJ0u5,Bullet For My Valentine,Fever,A Place Where You Belong,47,306466,False,0.312,0.832,11,-3.882,0,0.0365,5.12e-05,0.00133,0.148,0.33,133.708,4,metalcore,A Place Where You Belong-Bullet For My Valentine
7827,5dZuZFAUwZEcGN9Ydcyyoz,Spor,"Carpe Diem, Pt. 2 (Purgatory)",Ignition,18,396946,False,0.529,0.978,1,-6.091,1,0.126,0.000399,0.863,0.0948,0.402,173.01,4,drum-and-bass,Ignition-Spor
7828,1opQV8d4FIKwMysaAz0Mj8,Mouse On Mars,Autoditacker,Schnick Schnack Meltmade,11,362866,False,0.834,0.615,6,-12.801,0,0.056,0.0343,0.771,0.114,0.386,121.079,4,idm,Schnick Schnack Meltmade-Mouse On Mars
7829,1eFwkAHcq1WOdqe55bCZ8L,Killing Joke,Absolute Dissent,The Raven King,22,393986,False,0.384,0.746,2,-4.825,1,0.0339,0.00162,0.00181,0.137,0.0774,125.0,4,goth,The Raven King-Killing Joke
7830,42lrNigOec2O6S5enOL4qa,Dan Gibson's Solitudes,Illumination: Peaceful Gregorian Chants,Kyrie Eleison,45,391333,False,0.214,0.162,3,-22.062,0,0.0384,0.918,0.298,0.112,0.0386,91.37,4,new-age,Kyrie Eleison-Dan Gibson's Solitudes
7831,21WSiy0713R1Onrm8BGSvZ,Dan Gibson's Solitudes,Illumination: Peaceful Gregorian Chants,"Pange, Lingua Gloriosi",43,390920,False,0.175,0.175,10,-21.734,1,0.038,0.949,0.131,0.632,0.0639,116.379,4,new-age,"Pange, Lingua Gloriosi-Dan Gibson's Solitudes"
7832,2Lpy3EwCxTCDnpSoraugYc,Madeleine Peyroux,Half The Perfect World,Half The Perfect World,36,261453,False,0.611,0.222,5,-14.259,0,0.0287,0.954,0.184,0.119,0.355,109.163,4,jazz,Half The Perfect World-Madeleine Peyroux
7833,5tpZ6Oh7D6qxdi5HlfWuKe,Doc Watson,Doc Watson,Intoxicated Rat,24,153000,False,0.555,0.118,5,-20.553,1,0.109,0.892,0.0,0.127,0.77,171.683,4,bluegrass,Intoxicated Rat-Doc Watson
7834,5zT5cMnMKoyruPj13TQXGx,Amber Run,5AM (Expanded Edition),I Found,74,273000,False,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,4,indie,I Found-Amber Run
7835,7H7cWKQa3KpySFitL8bSkc,Don Williams,Portrait,Good Ole Boys Like Me,52,255880,False,0.658,0.325,9,-17.557,1,0.0282,0.712,0.00261,0.158,0.483,107.456,4,country,Good Ole Boys Like Me-Don Williams
7836,3B9CVXsyyFRVQwCPYbhS9m,Brother Dege,Folk Songs of the American Longhair,Too Old to Die Young,54,224053,False,0.743,0.596,2,-5.933,0,0.0287,0.0749,0.00028,0.203,0.743,111.994,4,goth,Too Old to Die Young-Brother Dege
7837,3sI8NYm4cWUgYrrv0ZkQX2,Extrawelt,Schöne Neue Extrawelt,Dark Side of My Room,40,458160,False,0.851,0.425,1,-12.978,1,0.0949,0.141,0.9,0.196,0.161,128.013,4,minimal-techno,Dark Side of My Room-Extrawelt
7838,6VvIuktpbT5JNMKQQJK5vl,Belleruche,Turntable Soul Music,Bird Mess,19,244453,False,0.883,0.563,0,-7.094,1,0.116,0.29,1.69e-05,0.0869,0.547,101.138,4,trip-hop,Bird Mess-Belleruche
7839,6VDbIjLQx6DnRZ3lpmv9sy,Şebnem Ferah,Od,Kalbim Mezar,44,279103,False,0.414,0.921,0,-3.623,1,0.0785,0.00204,1.08e-05,0.196,0.435,194.994,3,turkish,Kalbim Mezar-Şebnem Ferah
7840,75lfNSIGcFTk3nBX6HyMu7,Glee Cast,"Glee: The Music, The Complete Season Three",Glory Days (Glee Cast Version),19,212133,False,0.622,0.844,9,-4.469,1,0.0361,0.114,0.0,0.107,0.885,120.024,4,club,Glory Days (Glee Cast Version)-Glee Cast
7841,7DtKDtI9HfKJK14Ib9X8rX,Bassnectar,Cozza Frenzy Remix Pack v.1,Teleport Massive - Bassnectar Remix,22,383979,False,0.556,0.931,10,-6.239,0,0.0556,0.000206,0.0129,0.0907,0.532,90.017,4,breakbeat,Teleport Massive - Bassnectar Remix-Bassnectar
7842,238gnNF6BNdECfytAVEuM1,Jonny L,Ooh I Like It,The Ansaphone,15,345866,False,0.624,0.876,11,-7.885,1,0.0426,0.00955,0.818,0.0992,0.322,149.982,4,drum-and-bass,The Ansaphone-Jonny L
7843,1L8pc066ss3jfSEwClP7he,Hank Williams,"The Garden Spot Programs, 1950",I'll Be a Bachelor 'Til I Die,11,142301,False,0.522,0.328,2,-8.066,1,0.0763,0.969,0.0,0.891,0.896,166.416,4,honky-tonk,I'll Be a Bachelor 'Til I Die-Hank Williams
7844,0BTszzu4PNTJwMtxR4IqKL,João Donato,Ritmo Brasilero,Amazonas,31,132533,False,0.77,0.436,8,-11.751,1,0.0627,0.724,0.865,0.0996,0.619,83.034,4,piano,Amazonas-João Donato
7845,0ivWGqNxTY7KECBcB2bLOo,Bahramji & Maneesh De Moor,Call of the Mystic,Dreamcatcher,37,460225,False,0.528,0.274,7,-12.052,1,0.0729,0.379,0.54,0.142,0.0486,129.982,4,chill,Dreamcatcher-Bahramji & Maneesh De Moor
7846,4XFngcKsXgdIK1Rc9Xfc70,The Countdown Kids,Baby's Best Playtime Songs,Baa-Baa Black Sheep,24,82306,False,0.821,0.429,7,-9.391,1,0.0347,0.412,2.49e-06,0.0513,0.897,110.094,4,children,Baa-Baa Black Sheep-The Countdown Kids
7847,0dUz6gNLT9sZy2A2RJXNG3,The Countdown Kids,150 Fun Songs For Kids,Hush Little Baby,28,98173,False,0.739,0.183,5,-8.195,1,0.0302,0.752,0.0,0.0969,0.424,93.947,4,children,Hush Little Baby-The Countdown Kids
7848,0EilBeTWRxeJ2PPwhS7vdm,Triciclo Circus Band,Cada vez,Cada vez,35,219946,False,0.757,0.909,7,-7.004,0,0.434,0.579,0.0,0.0669,0.91,172.066,4,ska,Cada vez-Triciclo Circus Band
7849,72DXNPuEoZ8DSypI8lUnKT,The Flying Burrito Brothers,On air 70's Hits,Wild Horses,0,378960,False,0.518,0.494,7,-8.181,1,0.0276,0.165,0.00382,0.528,0.299,130.081,4,psych-rock,Wild Horses-The Flying Burrito Brothers
7850,4uSYnxjz5AQlCGelseiFFV,The Magnetic Fields,Holiday,In My Car,18,176986,False,0.376,0.554,5,-11.649,0,0.0313,0.317,0.856,0.427,0.677,126.672,4,club,In My Car-The Magnetic Fields
7851,0ePqObE8GoAjuFpfhIyJ9M,The Magnetic Fields,Holiday,Sugar World,19,199813,False,0.597,0.792,8,-9.154,1,0.0299,0.452,0.0213,0.199,0.939,118.792,4,club,Sugar World-The Magnetic Fields
7852,67f4716llTQM7PEjjZHjwA,The Magnetic Fields,Holiday,Swinging London,23,155813,False,0.565,0.722,0,-8.29,1,0.035,0.107,0.00688,0.228,0.662,128.435,4,club,Swinging London-The Magnetic Fields
7853,0ZCoqEDvsKYQrvb4VmexUj,Teenage Fanclub,Songs From Northern Britain,Can't Feel My Soul,20,191986,False,0.274,0.62,5,-8.316,1,0.0323,4e-06,0.252,0.127,0.393,70.808,4,power-pop,Can't Feel My Soul-Teenage Fanclub
